	

    Time    Volt    Ampere
    0.08885 9.765   0.147533
    0.0889  9.7575  0.147592
    0.08895 9.775   0.1478
    0.089   9.76167 0.147717
    0.08905 9.76167 0.147367
    0.0891  9.75667 0.147533
    0.08915 9.76083 0.1477
    0.0892  9.77333 0.1475
    0.08925 9.76    0.147308
    0.0893  9.76417 0.147367
    0.08935 9.7525  0.147483
    0.0894  9.76    0.14745
    0.08945 9.765   0.147383
    0.0895  9.76833 0.147325
    0.08955 9.7675  0.147425
    0.0896  9.7475  0.1476
    0.08965 9.76083 0.147367
    0.0897  9.76    0.147233
    0.08975 9.77    0.147617
    0.0898  9.76333 0.147792
    0.08985 9.75917 0.147567
    0.0899  9.755   0.147467
    0.08995 9.75167 0.147433
    0.09    9.77833 0.147617
    0.09005 9.76417 0.1477
    0.0901  9.765   0.147417
    0.09015 9.75333 0.147408
    0.0902  9.75917 0.147642
    0.09025 9.76417 0.14755
    0.0903  9.76167 0.147242
    0.09035 9.7725  0.1472
    0.0904  9.755   0.147375
    0.09045 9.75833 0.147458
    0.0905  9.76    0.147267
    0.09055 9.76833 0.147167
    0.0906  9.76417 0.147375
    0.09065 9.75667 0.147667
    0.0907  9.7675  0.147583
    0.09075 9.76417 0.147317
    0.0908  9.77333 0.147625
    0.09085 9.76    0.147917
    0.0909  9.76083 0.147717
    0.09095 9.755   0.147683
    0.091   9.76083 0.147742
    0.09105 9.7775  0.147667
    0.0911  9.755   0.147533
    0.09115 9.76333 0.147325
    0.0912  9.7525  0.14715
    0.09125 9.76417 0.147392
    0.0913  9.7675  0.1476
    0.09135 9.76833 0.147375
    0.0914  9.7675  0.147225
    0.09145 9.74667 0.147508
    0.0915  9.76167 0.147658
    0.09155 9.76167 0.147792
    0.0916  9.77333 0.14785
    0.09165 9.75833 0.148083
    0.0917  9.75917 0.148083
    0.09175 9.76167 0.147967
    0.0918  9.755   0.14765
    0.09185 9.77417 0.14755
    0.0919  9.76333 0.14775
    0.09195 9.76083 0.147433
    0.092   9.755   0.14705
    0.09205 9.76083 0.147067
    0.0921  9.77167 0.147183
    0.09215 9.7575  0.147375
    0.0922  9.76667 0.147433
    0.09225 9.755   0.147417
    0.0923  9.7625  0.147583
    0.09235 9.76833 0.147708
    0.0924  9.76667 0.1477
    0.09245 9.77083 0.147542
    0.0925  9.75083 0.147833
    0.09255 9.76167 0.148133
    0.0926  9.76417 0.1478
    0.09265 9.77333 0.147492
    0.0927  9.765   0.147567
    0.09275 9.75583 0.14745
    0.0928  9.7675  0.14745
    0.09285 9.765   0.1473
    0.0929  9.77167 0.147158
    0.09295 9.75917 0.147325
    0.093   9.76    0.14755
    0.09305 9.75417 0.14745
    0.0931  9.75833 0.14725
    0.09315 9.77917 0.147517
    0.0932  9.76    0.147617
    0.09325 9.76167 0.147383
    0.0933  9.75    0.147367
    0.09335 9.76167 0.147558
    0.0934  9.77333 0.147725
    0.09345 9.76083 0.147675
    0.0935  9.77    0.147317
    0.09355 9.75333 0.147167
    0.0936  9.76    0.147375
    0.09365 9.76333 0.147442
    0.0937  9.7675  0.147292
    0.09375 9.7625  0.147342
    0.0938  9.75    0.147567
    0.09385 9.7625  0.147525
    0.0939  9.76    0.147333
    0.09395 9.775   0.147292
    0.094   9.75917 0.147458
    0.09405 9.75917 0.147683
    0.0941  9.75833 0.147533
    0.09415 9.75417 0.147283
    0.0942  9.7725  0.147475
    0.09425 9.76167 0.147825
    0.0943  9.76    0.147783
    0.09435 9.75167 0.147567
    0.0944  9.76    0.147808
    0.09445 9.7675  0.14785
    0.0945  9.76    0.147617
    0.09455 9.76167 0.147433
    0.0946  9.75417 0.14725
    0.09465 9.76083 0.147342
    0.0947  9.7625  0.147492
    0.09475 9.7675  0.147258
    0.0948  9.765   0.147067
    0.09485 9.745   0.147433
    0.0949  9.75583 0.1476
    0.09495 9.76    0.147567
    0.095   9.7725  0.14755
    0.09505 9.76    0.147875
    0.0951  9.75917 0.148067
    0.09515 9.755   0.147908
    0.0952  9.75417 0.147733
    0.09525 9.77167 0.147633
    0.0953  9.7625  0.147758
    0.09535 9.76083 0.147725
    0.0954  9.75167 0.147267
    0.09545 9.7625  0.147158
    0.0955  9.7675  0.147375
    0.09555 9.76167 0.147158
    0.0956  9.76917 0.147067
    0.09565 9.74667 0.147083
    0.0957  9.76    0.1473
    0.09575 9.76083 0.147675
    0.0958  9.76917 0.147717
    0.09585 9.75833 0.147675
    0.0959  9.75083 0.147925
    0.09595 9.76583 0.148
    0.096   9.76167 0.147783
    0.09605 9.76833 0.147458
    0.0961  9.75917 0.147508
    0.09615 9.75833 0.147533
    0.0962  9.7575  0.147358
    0.09625 9.76083 0.147167
    0.0963  9.7725  0.147033
    0.09635 9.75583 0.1471
    0.0964  9.76    0.147508
    0.09645 9.75167 0.147508
    0.0965  9.765   0.14745
    0.09655 9.765   0.147792
    0.0966  9.765   0.147767
    0.09665 9.7625  0.147567
    0.0967  9.74667 0.147542
    0.09675 9.765   0.147683
    0.0968  9.76    0.147867
    0.09685 9.77417 0.14785
    0.0969  9.76    0.147492
    0.09695 9.75583 0.147375
    0.097   9.76    0.147533
    0.09705 9.75333 0.14755
    0.0971  9.77333 0.1474
    0.09715 9.76    0.147475
    0.0972  9.76    0.147708
    0.09725 9.75667 0.147558
    0.0973  9.76583 0.147342
    0.09735 9.77167 0.147308
    0.0974  9.755   0.14735
    0.09745 9.7625  0.147642
    0.0975  9.75167 0.1476
    0.09755 9.765   0.147325
    0.0976  9.765   0.147608
    0.09765 9.76583 0.147883
    0.0977  9.76333 0.147733
    0.09775 9.74333 0.147492
    0.0978  9.765   0.147633
    0.09785 9.76417 0.147717
    0.0979  9.77    0.147533
    0.09795 9.7625  0.147425
    0.098   9.75833 0.1474
    0.09805 9.765   0.147417
    0.0981  9.75583 0.147475
    0.09815 9.77167 0.147283
    0.0982  9.76    0.147008
    0.09825 9.76083 0.147417
    0.0983  9.755   0.147625
    0.09835 9.75917 0.14745
    0.0984  9.77333 0.147417
    0.09845 9.75583 0.1476
    0.0985  9.76167 0.147733
    0.09855 9.75417 0.1478
    0.0986  9.76333 0.147692
    0.09865 9.765   0.14775
    0.0987  9.7675  0.147925
    0.09875 9.76333 0.147758
    0.0988  9.74667 0.147342
    0.09885 9.76333 0.147325
    0.0989  9.7625  0.147525
    0.09895 9.77167 0.14735
    0.099   9.76167 0.14715
    0.09905 9.75583 0.147058
    0.0991  9.7625  0.1473
    0.09915 9.76    0.147458
    0.0992  9.77167 0.147608
    0.09925 9.76083 0.147575
    0.0993  9.76    0.147808
    0.09935 9.755   0.148008
    0.0994  9.76083 0.147733
    0.09945 9.77833 0.14745
    0.0995  9.76583 0.147725
    0.09955 9.76167 0.1477
    0.0996  9.75167 0.147425
    0.09965 9.76583 0.147217
    0.0997  9.76417 0.147192
    0.09975 9.76167 0.147383
    0.0998  9.76833 0.14745
    0.09985 9.75417 0.147392
    0.0999  9.76167 0.1473
    0.09995 9.75917 0.147583
    0.1     9.76833 0.147775
    0.10005 9.76167 0.147567
    0.1001  9.75083 0.14755
    0.10015 9.765   0.147908
    0.1002  9.76167 0.1479
    0.10025 9.77167 0.147758
    0.1003  9.76083 0.147508
    0.10035 9.75917 0.147375
    0.1004  9.75417 0.147525
    0.10045 9.76    0.1474
    0.1005  9.78083 0.14715
    0.10055 9.76    0.14715
    0.1006  9.76083 0.147467
    0.10065 9.7525  0.147558
    0.1007  9.76167 0.147508
    0.10075 9.76667 0.147483
    0.1008  9.7625  0.147717
    0.10085 9.7725  0.147667
    0.1009  9.74917 0.147617
    0.10095 9.76167 0.147433
    0.101   9.76167 0.147608
    0.10105 9.76833 0.147917
    0.1011  9.76167 0.147683
    0.10115 9.75083 0.14735
    0.1012  9.77083 0.147483
    0.10125 9.76    0.147683
    0.1013  9.77    0.147633
    0.10135 9.75917 0.147542
    0.1014  9.75917 0.147525
    0.10145 9.75417 0.147592
    0.1015  9.75833 0.147625
    0.10155 9.77917 0.147492
    0.1016  9.7625  0.1473
    0.10165 9.75917 0.147567
    0.1017  9.75167 0.147783
    0.10175 9.76083 0.147425
    0.1018  9.76917 0.1472
    0.10185 9.76    0.147525
    0.1019  9.77    0.1478
    0.10195 9.75167 0.147792
    0.102   9.7625  0.147867
    0.10205 9.765   0.147942
    0.1021  9.7725  0.147967
    0.10215 9.7625  0.14795
    0.1022  9.75167 0.147583
    0.10225 9.765   0.147417
    0.1023  9.76    0.147625
    0.10235 9.77167 0.147483
    0.1024  9.7575  0.147217
    0.10245 9.75583 0.147208
    0.1025  9.75667 0.147417
    0.10255 9.75667 0.1475
    0.1026  9.77417 0.147442
    0.10265 9.75833 0.147417
    0.1027  9.76083 0.147575
    0.10275 9.75417 0.1478
    0.1028  9.7625  0.147758
    0.10285 9.76833 0.147533
    0.1029  9.75833 0.147758
    0.10295 9.76333 0.14795
    0.103   9.7525  0.14765
    0.10305 9.765   0.147375
    0.1031  9.76333 0.147367
    0.10315 9.77    0.147317
    0.1032  9.765   0.147308
    0.10325 9.745   0.147142
    0.1033  9.76083 0.147
    0.10335 9.76167 0.147225
    0.1034  9.775   0.147517
    0.10345 9.7625  0.147567
    0.1035  9.75917 0.147475
    0.10355 9.7575  0.147767
    0.1036  9.755   0.1478
    0.10365 9.76333 0.147533
    0.1037  9.7625  0.147567
    0.10375 9.76    0.1477
    0.1038  9.75167 0.147683
    0.10385 9.76    0.1476
    0.1039  9.77167 0.14725
    0.10395 9.755   0.14715
    0.104   9.76083 0.147375
    0.10405 9.75417 0.14745
    0.1041  9.765   0.147417
    0.10415 9.76167 0.147517
    0.1042  9.76583 0.147733
    0.10425 9.76583 0.147708
    0.1043  9.74667 0.14765
    0.10435 9.76167 0.1476
    0.1044  9.7625  0.1477
    0.10445 9.77333 0.147792
    0.1045  9.76    0.147717
    0.10455 9.75667 0.147425
    0.1046  9.75833 0.147575
    0.10465 9.75333 0.147783
    0.1047  9.77167 0.147625
    0.10475 9.76    0.147308
    0.1048  9.765   0.147425
    0.10485 9.755   0.147483
    0.1049  9.76083 0.147558
    0.10495 9.76917 0.147417
    0.105   9.75583 0.147233
    0.10505 9.765   0.147375
    0.1051  9.75167 0.147542
    0.10515 9.76333 0.147283
    0.1052  9.7625  0.147133
    0.10525 9.76833 0.147508
    0.1053  9.76333 0.14775
    0.10535 9.7525  0.14755
    0.1054  9.77167 0.147442
    0.10545 9.76167 0.14755
    0.1055  9.77167 0.147567
    0.10555 9.75667 0.147675
    0.1056  9.7575  0.147483
    0.10565 9.75583 0.1475
    0.1057  9.76083 0.14765
    0.10575 9.77833 0.147517
    0.1058  9.76    0.147275
    0.10585 9.76    0.147333
    0.1059  9.75    0.147567
    0.10595 9.765   0.147517
    0.106   9.76583 0.147375
    0.10605 9.765   0.147233
    0.1061  9.76583 0.147392
    0.10615 9.75    0.147775
    0.1062  9.76583 0.147825
    0.10625 9.7625  0.147733
    0.1063  9.76917 0.147892
    0.10635 9.75833 0.148
    0.1064  9.75583 0.14765
    0.10645 9.765   0.147325
    0.1065  9.76167 0.147392
    0.10655 9.77333 0.147358
    0.1066  9.75667 0.147308
    0.10665 9.75917 0.147183
    0.1067  9.76    0.147033
    0.10675 9.76167 0.147225
    0.1068  9.77667 0.147575
    0.10685 9.7575  0.1475
    0.1069  9.76    0.147383
    0.10695 9.755   0.147717
    0.107   9.7675  0.147817
    0.10705 9.77    0.1477
    0.1071  9.76167 0.147683
    0.10715 9.76667 0.147742
    0.1072  9.74667 0.147767
    0.10725 9.7625  0.1477
    0.1073  9.765   0.14735
    0.10735 9.76833 0.147275
    0.1074  9.76167 0.147433
    0.10745 9.75583 0.1474
    0.1075  9.7675  0.147217
    0.10755 9.75833 0.147208
    0.1076  9.77167 0.1474
    0.10765 9.75667 0.147425
    0.1077  9.76    0.147517
    0.10775 9.755   0.147525
    0.1078  9.76583 0.147592
    0.10785 9.77167 0.147742
    0.1079  9.7525  0.147642
    0.10795 9.75917 0.1473
    0.108   9.75167 0.147525
    0.10805 9.76917 0.147733
    0.1081  9.76667 0.147525
    0.10815 9.76583 0.147258
    0.1082  9.76167 0.147267
    0.10825 9.745   0.147375
    0.1083  9.765   0.147425
    0.10835 9.76417 0.147375
    0.1084  9.77083 0.147325
    0.10845 9.76    0.14745
    0.1085  9.75583 0.147683
    0.10855 9.76333 0.147483
    0.1086  9.755   0.147283
    0.10865 9.77417 0.147592
    0.1087  9.7575  0.147717
    0.10875 9.75833 0.147467
    0.1088  9.755   0.147408
    0.10885 9.76583 0.147467
    0.1089  9.77583 0.147625
    0.10895 9.75833 0.147783
    0.109   9.7625  0.147633
    0.10905 9.75417 0.1477
    0.1091  9.76583 0.147842
    0.10915 9.765   0.147717
    0.1092  9.76333 0.147375
    0.10925 9.76667 0.14735
    0.1093  9.745   0.147508
    0.10935 9.76583 0.1474
    0.1094  9.7625  0.147158
    0.10945 9.77083 0.147208
    0.1095  9.75667 0.147358
    0.10955 9.75833 0.147625
    0.1096  9.76417 0.147658
    0.10965 9.75833 0.147325
    0.1097  9.77333 0.1476
    0.10975 9.76083 0.147783
    0.1098  9.75833 0.147675
    0.10985 9.755   0.147525
    0.1099  9.76667 0.147667
    0.10995 9.775   0.147625
    0.11    9.7525  0.147375
    0.11005 9.76083 0.147183
    0.1101  9.75167 0.147083
    0.11015 9.7675  0.147217
    0.1102  9.76917 0.147383
    0.11025 9.76417 0.147283
    0.1103  9.76583 0.147108
    0.11035 9.74667 0.147475
    0.1104  9.765   0.147717
    0.11045 9.76417 0.147692
    0.1105  9.7675  0.147567
    0.11055 9.75667 0.147683
    0.1106  9.755   0.147592
    0.11065 9.76583 0.147575
    0.1107  9.76167 0.147392
    0.11075 9.77    0.147342
    0.1108  9.75667 0.147525
    0.11085 9.7575  0.147425
    0.1109  9.7575  0.146992
    0.11095 9.76083 0.147
    0.111   9.77917 0.147275
    0.11105 9.76167 0.147442
    0.1111  9.7625  0.147442
    0.11115 9.74917 0.147567
    0.1112  9.76    0.147667
    0.11125 9.76833 0.14775
    0.1113  9.7625  0.147767
    0.11135 9.77    0.147575
    0.1114  9.75417 0.147675
    0.11145 9.76917 0.147967
    0.1115  9.76583 0.147667
    0.11155 9.76833 0.147192
    0.1116  9.76    0.1473
    0.11165 9.74833 0.147483
    0.1117  9.77167 0.147467
    0.11175 9.76083 0.147442
    0.1118  9.76833 0.147317
    0.11185 9.755   0.147442
    0.1119  9.75583 0.147583
    0.11195 9.75833 0.147467
    0.112   9.76083 0.147375
    0.11205 9.77833 0.1476
    0.1121  9.75833 0.147758
    0.11215 9.76    0.147458
    0.1122  9.75583 0.147208
    0.11225 9.76333 0.147533
    0.1123  9.7675  0.1476
    0.11235 9.75583 0.147458
    0.1124  9.76833 0.147333
    0.11245 9.75    0.147167
    0.1125  9.765   0.147308
    0.11255 9.76167 0.147367
    0.1126  9.76583 0.147267
    0.11265 9.75833 0.147333
    0.1127  9.74667 0.147575
    0.11275 9.76833 0.147467
    0.1128  9.76    0.147142
    0.11285 9.77167 0.147142
    0.1129  9.75833 0.1474
    0.11295 9.75833 0.147567
    0.113   9.75917 0.147492
    0.11305 9.7575  0.147442
    0.1131  9.77417 0.147517
    0.11315 9.75833 0.147783
    0.1132  9.75833 0.147767
    0.11325 9.7525  0.147592
    0.1133  9.76167 0.147683
    0.11335 9.77    0.147833
    0.1134  9.75417 0.147475
    0.11345 9.76    0.147292
    0.1135  9.75167 0.147292
    0.11355 9.7625  0.147342
    0.1136  9.76667 0.147342
    0.11365 9.76667 0.147242
    0.1137  9.76167 0.147058
    0.11375 9.74583 0.147458
    0.1138  9.75917 0.14775
    0.11385 9.765   0.147758
    0.1139  9.77083 0.147725
    0.11395 9.76    0.148
    0.114   9.75917 0.14795
    0.11405 9.76167 0.147625
    0.1141  9.75917 0.147458
    0.11415 9.77333 0.1475
    0.1142  9.76    0.1475
    0.11425 9.75833 0.147483
    0.1143  9.75417 0.147167
    0.11435 9.7625  0.147017
    0.1144  9.77167 0.147308
    0.11445 9.75167 0.147258
    0.1145  9.76417 0.147117
    0.11455 9.75167 0.147183
    0.1146  9.765   0.147517
    0.11465 9.765   0.147733
    0.1147  9.76417 0.147908
    0.11475 9.765   0.147833
    0.1148  9.7475  0.1479
    0.11485 9.7625  0.147975
    0.1149  9.76083 0.147783
    0.11495 9.77167 0.147333
    0.115   9.76167 0.147325
    0.11505 9.75667 0.147525
    0.1151  9.76167 0.147258
    0.11515 9.75167 0.147025
    0.1152  9.7725  0.147042
    0.11525 9.75833 0.147067
    0.1153  9.7575  0.147308
    0.11535 9.75417 0.14735
    0.1154  9.7625  0.147308
    0.11545 9.77167 0.147692
    0.1155  9.755   0.147908
    0.11555 9.7625  0.147683
    0.1156  9.7525  0.14745
    0.11565 9.765   0.14765
    0.1157  9.765   0.147725
    0.11575 9.76417 0.147433
    0.1158  9.765   0.147275
    0.11585 9.745   0.147333
    0.1159  9.765   0.1474
    0.11595 9.76333 0.147475
    0.116   9.76833 0.147333
    0.11605 9.7575  0.147333
    0.1161  9.755   0.147608
    0.11615 9.76333 0.1476
    0.1162  9.75667 0.1473
    0.11625 9.77333 0.147333
    0.1163  9.75833 0.147617
    0.11635 9.75917 0.14765
    0.1164  9.755   0.147542
    0.11645 9.76417 0.147458
    0.1165  9.77667 0.147575
    0.11655 9.75667 0.147692
    0.1166  9.76    0.147617
    0.11665 9.75417 0.147342
    0.1167  9.76583 0.147442
    0.11675 9.76833 0.147642
    0.1168  9.76417 0.147542
    0.11685 9.7675  0.147308
    0.1169  9.74917 0.147467
    0.11695 9.76333 0.14765
    0.117   9.76167 0.147442
    0.11705 9.76833 0.147308
    0.1171  9.75833 0.14715
    0.11715 9.75917 0.147283
    0.1172  9.7675  0.1476
    0.11725 9.76417 0.147433
    0.1173  9.77167 0.147292
    0.11735 9.76    0.147558
    0.1174  9.76    0.147683
    0.11745 9.755   0.147608
    0.1175  9.76167 0.147517
    0.11755 9.77667 0.147583
    0.1176  9.75833 0.147525
    0.11765 9.76    0.147392
    0.1177  9.75167 0.1472
    0.11775 9.76417 0.14715
    0.1178  9.765   0.14735
    0.11785 9.76417 0.147458
    0.1179  9.76833 0.1472
    0.11795 9.75417 0.147292
    0.118   9.765   0.147692
    0.11805 9.7625  0.147775
    0.1181  9.76833 0.1478
    0.11815 9.75833 0.147717
    0.1182  9.75167 0.147767
    0.11825 9.77    0.147892
    0.1183  9.765   0.147833
    0.11835 9.77167 0.14755
    0.1184  9.75667 0.147525
    0.11845 9.75833 0.147567
    0.1185  9.75833 0.147375
    0.11855 9.75917 0.14695
    0.1186  9.77667 0.14705
    0.11865 9.76    0.147283
    0.1187  9.76167 0.147275
    0.11875 9.7525  0.147442
    0.1188  9.76417 0.14755
    0.11885 9.76583 0.147708
    0.1189  9.76083 0.147842
    0.11895 9.76667 0.147617
    0.119   9.75417 0.147392
    0.11905 9.765   0.147733
    0.1191  9.76    0.147867
    0.11915 9.76833 0.147592
    0.1192  9.76    0.14735
    0.11925 9.75083 0.147425
    0.1193  9.76917 0.147425
    0.11935 9.7625  0.147375
    0.1194  9.76917 0.147175
    0.11945 9.75833 0.147108
    0.1195  9.755   0.147367
    0.11955 9.75833 0.14745
    0.1196  9.75917 0.147333
    0.11965 9.7775  0.147383
    0.1197  9.75833 0.1477
    0.11975 9.76083 0.147683
    0.1198  9.75167 0.147458
    0.11985 9.76083 0.147517
    0.1199  9.77    0.147658
    0.11995 9.76167 0.1477
    0.12    9.76917 0.147617
    0.12005 9.74833 0.147283
    0.1201  9.76333 0.147333
    0.12015 9.76333 0.147683
    0.1202  9.7625  0.147667
    0.12025 9.76    0.147542
    0.1203  9.74833 0.14765
    0.12035 9.77083 0.147783
    0.1204  9.75917 0.147625
    0.12045 9.76833 0.147417
    0.1205  9.75667 0.147425
    0.12055 9.75667 0.147592
    0.1206  9.75833 0.147658
    0.12065 9.75667 0.147525
    0.1207  9.77667 0.147233
    0.12075 9.75833 0.147608
    0.1208  9.76417 0.147992
    0.12085 9.75417 0.147833
    0.1209  9.76583 0.147833
    0.12095 9.76833 0.147983
    0.121   9.76    0.147925
    0.12105 9.76833 0.147683
    0.1211  9.75083 0.147417
    0.12115 9.76417 0.147375
    0.1212  9.76167 0.147483
    0.12125 9.7675  0.147458
    0.1213  9.75833 0.147258
    0.12135 9.74833 0.147158
    0.1214  9.76667 0.147567
    0.12145 9.75917 0.147717
    0.1215  9.76833 0.147467
    0.12155 9.75667 0.147508
    0.1216  9.75833 0.147683
    0.12165 9.75833 0.147708
    0.1217  9.75667 0.14775
    0.12175 9.775   0.147667
    0.1218  9.76    0.147733
    0.12185 9.76167 0.147883
    0.1219  9.7525  0.1476
    0.12195 9.76333 0.147183
    0.122   9.77    0.147325
    0.12205 9.7575  0.1475
    0.1221  9.76083 0.147383
    0.12215 9.75417 0.147258
    0.1222  9.765   0.147308
    0.12225 9.765   0.147458
    0.1223  9.76917 0.147733
    0.12235 9.76    0.147833
    0.1224  9.74583 0.14775
    0.12245 9.76083 0.147917
    0.1225  9.7575  0.148075
    0.12255 9.77083 0.147783
    0.1226  9.75833 0.147442
    0.12265 9.7575  0.147567
    0.1227  9.7625  0.147542
    0.12275 9.755   0.147367
    0.1228  9.76833 0.147192
    0.12285 9.75917 0.14715
    0.1229  9.76    0.147383
    0.12295 9.755   0.147667
    0.123   9.76    0.14755
    0.12305 9.77167 0.147533
    0.1231  9.755   0.147717
    0.12315 9.76    0.147742
    0.1232  9.75083 0.147517
    0.12325 9.765   0.147533
    0.1233  9.76667 0.147758
    0.12335 9.76417 0.147808
    0.1234  9.76    0.147633
    0.12345 9.745   0.14755
    0.1235  9.76167 0.14755
    0.12355 9.76167 0.14775
    0.1236  9.77167 0.147742
    0.12365 9.76    0.147333
    0.1237  9.7575  0.147458
    0.12375 9.76    0.147533
    0.1238  9.75167 0.147433
    0.12385 9.77167 0.147383
    0.1239  9.75833 0.147417
    0.12395 9.76    0.1477
    0.124   9.75667 0.147692
    0.12405 9.765   0.147525
    0.1241  9.77167 0.147392
    0.12415 9.75167 0.147542
    0.1242  9.7625  0.147708
    0.12425 9.7525  0.147583
    0.1243  9.7625  0.1473
    0.12435 9.765   0.147583
    0.1244  9.765   0.147675
    0.12445 9.765   0.147475
    0.1245  9.74667 0.147483
    0.12455 9.76167 0.147558
    0.1246  9.76417 0.147625
    0.12465 9.77083 0.147508
    0.1247  9.75833 0.14725
    0.12475 9.75417 0.147208
    0.1248  9.76333 0.147567
    0.12485 9.755   0.147658
    0.1249  9.7725  0.147442
    0.12495 9.76083 0.147342
    0.125   9.76167 0.147617
    0.12505 9.75667 0.147708
    0.1251  9.7625  0.147767
    0.12515 9.775   0.147767
    0.1252  9.755   0.147742
    0.12525 9.76167 0.147708
    0.1253  9.755   0.147567
    0.12535 9.76167 0.1473
    0.1254  9.76583 0.1474
    0.12545 9.7675  0.1476
    0.1255  9.765   0.147433
    0.12555 9.745   0.147142
    0.1256  9.765   0.147217
    0.12565 9.76333 0.147367
    0.1257  9.7725  0.14755
    0.12575 9.76167 0.147767
    0.1258  9.755   0.1478
    0.12585 9.765   0.148008
    0.1259  9.76    0.148017
    0.12595 9.77167 0.147867
    0.126   9.75917 0.147617
    0.12605 9.76    0.147733
    0.1261  9.75833 0.147958
    0.12615 9.76167 0.1476
    0.1262  9.77417 0.147258
    0.12625 9.76333 0.147325
    0.1263  9.76167 0.147325
    0.12635 9.75167 0.147375
    0.1264  9.76417 0.147292
    0.12645 9.76833 0.14715
    0.1265  9.76083 0.147433
    0.12655 9.76917 0.147525
    0.1266  9.75833 0.1475
    0.12665 9.76667 0.147525
    0.1267  9.76667 0.14775
    0.12675 9.7675  0.1478
    0.1268  9.75833 0.14755
    0.12685 9.7525  0.14735
    0.1269  9.77    0.1475
    0.12695 9.765   0.147583
    0.127   9.77417 0.147625
    0.12705 9.75667 0.147317
    0.1271  9.7575  0.14725
    0.12715 9.75833 0.14755
    0.1272  9.76083 0.147425
    0.12725 9.7775  0.14725
    0.1273  9.76    0.147383
    0.12735 9.76167 0.147592
    0.1274  9.755   0.147567
    0.12745 9.765   0.147583
    0.1275  9.76583 0.147533
    0.12755 9.7625  0.147675
    0.1276  9.77167 0.147858
    0.12765 9.75167 0.147708
    0.1277  9.765   0.147392
    0.12775 9.76167 0.147525
    0.1278  9.7675  0.147742
    0.12785 9.76083 0.147692
    0.1279  9.7525  0.147525
    0.12795 9.77083 0.147717
    0.128   9.7625  0.147733
    0.12805 9.76833 0.147567
    0.1281  9.76    0.147425
    0.12815 9.75917 0.147333
    0.1282  9.76167 0.147417
    0.12825 9.7575  0.147575
    0.1283  9.78083 0.147383
    0.12835 9.755   0.1473
    0.1284  9.76    0.147675
    0.12845 9.7575  0.147775
    0.1285  9.76583 0.147675
    0.12855 9.76833 0.147717
    0.1286  9.75583 0.147833
    0.12865 9.765   0.14785
    0.1287  9.7525  0.147733
    0.12875 9.76333 0.1475
    0.1288  9.76333 0.147467
    0.12885 9.77083 0.147483
    0.1289  9.76167 0.14735
    0.12895 9.75167 0.146983
    0.129   9.77    0.147183
    0.12905 9.765   0.147575
    0.1291  9.77167 0.147583
    0.12915 9.75833 0.147567
    0.1292  9.75667 0.147658
    0.12925 9.7575  0.147667
    0.1293  9.7625  0.147875
    0.12935 9.77833 0.1479
    0.1294  9.75917 0.1476
    0.12945 9.76083 0.147808
    0.1295  9.75167 0.14785
    0.12955 9.7675  0.147517
    0.1296  9.76667 0.147275
    0.12965 9.76167 0.147292
    0.1297  9.76583 0.1474
    0.12975 9.74667 0.147325
    0.1298  9.76583 0.14715
    0.12985 9.76333 0.147167
    0.1299  9.76917 0.147383
    0.12995 9.76    0.147683
    0.13    9.7525  0.147617
    0.13005 9.77167 0.147567
    0.1301  9.75833 0.147875
    0.13015 9.7725  0.14785
    0.1302  9.76083 0.147567
    0.13025 9.75833 0.147583
    0.1303  9.75833 0.147717
    0.13035 9.76333 0.147883
    0.1304  9.77667 0.147717
    0.13045 9.75833 0.14725
    0.1305  9.76    0.14725
    0.13055 9.75    0.147458
    0.1306  9.765   0.147533
    0.13065 9.76833 0.147392
    0.1307  9.76333 0.147575
    0.13075 9.76083 0.147842
    0.1308  9.74333 0.147717
    0.13085 9.76333 0.147508
    0.1309  9.76167 0.147575
    0.13095 9.77    0.147642
    0.131   9.75667 0.147792
    0.13105 9.75167 0.147733
    0.1311  9.765   0.147317
    0.13115 9.75583 0.147592
    0.1312  9.77167 0.147742
    0.13125 9.75667 0.147575
    0.1313  9.75833 0.147342
    0.13135 9.75417 0.14745
    0.1314  9.7625  0.147567
    0.13145 9.77    0.147517
    0.1315  9.75333 0.147417
    0.13155 9.75833 0.147517
    0.1316  9.75167 0.147567
    0.13165 9.7675  0.1476
    0.1317  9.76333 0.147383
    0.13175 9.7625  0.147167
    0.1318  9.76167 0.147542
    0.13185 9.74417 0.147717
    0.1319  9.7625  0.14755
    0.13195 9.76167 0.147483
    0.132   9.765   0.147633
    0.13205 9.75833 0.147683
    0.1321  9.75583 0.147617
    0.13215 9.76167 0.14745
    0.1322  9.75167 0.147483
    0.13225 9.76833 0.147717
    0.1323  9.7525  0.147592
    0.13235 9.7575  0.1473
    0.1324  9.75167 0.1474
    0.13245 9.76833 0.147542
    0.1325  9.76833 0.147492
    0.13255 9.75167 0.147367
    0.1326  9.75667 0.147425
    0.13265 9.75083 0.147467
    0.1327  9.76417 0.147692
    0.13275 9.76583 0.14785
    0.1328  9.7625  0.147667
    0.13285 9.75583 0.147933
    0.1329  9.74917 0.147983
    0.13295 9.77    0.1477
    0.133   9.76167 0.147467
    0.13305 9.76833 0.147642
    0.1331  9.7525  0.147625
    0.13315 9.75167 0.147558
    0.1332  9.75833 0.147317
    0.13325 9.76083 0.147267
